CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
57597917,300.78,4.2,2,3
57597941,279.72,3.9,1,2
57597945,348.8,4.7,2,3
57597949,329.8,3.2,2,4
57597958,325.8,3.9,2,4
57597973,360.8,4.8,2,3
57597997,355.2,5.0,2,3
57598006,355.2,5.0,2,3
57598024,313.78,2.3,2,4
57598034,334.8,4.5,1,3
57598035,348.8,4.8,2,3
57598043,288.73,2.2,3,4
57598053,314.8,4.3,1,3
57598065,293.15,3.6,1,3
57598067,312.8,4.1,2,3
57598077,298.77,3.5,1,3
57598080,293.7,4.2,1,2
57598082,326.8,4.7,2,3
57598111,348.8,4.7,2,3
57598119,254.67,2.3,1,3
57598123,320.8,4.4,2,3
57619260,349.8,3.5,2,4
57619386,349.8,3.5,2,4
57619460,348.8,4.6,2,3
57619465,374.8,3.3,2,5
57774325,381.8,3.5,3,5
57774339,348.8,4.5,1,3
57963065,349.8,4.0,2,4
57985893,300.78,2.5,2,3
58009906,367.9,3.5,2,4
58010188,367.9,3.5,2,4
58028138,279.72,3.8,1,2
58086975,229.66,2.8,1,2
58087003,243.69,3.1,1,2
58087748,243.69,3.1,1,2
58230456,320.8,3.5,1,3
58230457,320.8,3.5,1,3
58259023,362.9,4.7,1,3
58259025,373.8,4.0,1,4
58259061,372.8,4.6,1,3
58259118,348.8,4.3,1,3
58259127,349.8,3.7,1,4
58259142,376.9,5.0,1,3
58259158,427.7,5.0,1,3
58259188,377.9,4.1,1,4
58259290,363.8,4.0,1,4
58259335,362.9,4.4,1,3
58259471,384.3,4.3,1,4
58259490,362.9,4.7,1,3
58338439,347.8,5.0,1,2
58395742,244.68,2.2,2,3
58395759,302.33,1.8,3,5
58395941,244.68,2.1,2,3
58396027,306.7,3.9,1,3
58442047,348.8,4.0,1,3
58442051,348.8,4.4,1,3
58442077,391.9,4.5,1,4
58442094,349.8,3.4,1,4
58442095,349.8,3.3,1,4
58442126,362.9,5.0,2,3
58442133,348.8,4.0,1,3
58442139,349.8,3.3,1,4
58442159,383.3,4.6,1,3
58442160,347.8,5.0,1,2
58442202,383.3,4.6,1,3
58442213,347.8,5.0,1,2
58866048,321.8,3.8,2,4
58893271,233.69,1.7,2,2
59559485,278.35,2.0,2,3
59559529,276.34,1.6,2,3
59593296,362.9,5.0,2,3
59593350,348.8,4.3,2,3
59811860,305.8,4.5,1,2
66677239,207.66,1.4,2,2
66677972,207.66,1.4,2,2
66971026,350.8,1.7,2,5
66971103,363.8,3.0,2,4
66971141,350.8,1.7,2,5
66971152,350.8,1.7,2,5
67133152,348.8,4.9,2,3
67201463,378.9,3.8,2,5
67280760,321.8,2.7,2,4
67445713,370.2,4.6,2,4
67743369,329.8,2.9,2,4
67744142,343.9,3.4,1,4
67841106,327.8,2.3,1,4
68024422,245.67,1.5,2,4
68041445,286.76,3.4,1,3
68101971,327.8,4.0,2,4
68470776,321.8,3.2,2,4
68470898,321.8,3.2,2,4
68470982,230.65,1.9,1,3
68663750,256.73,4.2,1,1
68804430,335.8,3.0,1,4
68826249,351.8,2.5,3,4
69049210,342.8,2.0,2,5
69719231,384.3,4.1,2,4
70671444,302.33,1.9,2,5
70845290,230.69,3.4,1,1
71028771,328.8,1.7,3,5
71096200,364.9,5.0,2,3
71141777,311.77,3.3,2,4
71761208,350.8,3.2,2,5
71761209,363.8,4.2,2,4
72334415,362.9,5.0,2,3
84692276,228.67,3.6,1,1
86601782,321.8,2.8,2,4
86630099,230.65,2.2,1,3
86636861,244.68,2.1,2,3
86637187,367.9,3.5,2,4
86637188,367.9,3.5,2,4
86653328,428.7,4.6,2,4
86759039,340.8,4.1,2,3
87184868,335.8,3.6,2,4
87184921,355.9,3.9,2,4
87185000,432.9,4.4,2,5
87185205,349.8,4.0,2,4
87191063,312.8,4.1,1,3
87191138,363.8,4.8,2,4
87191163,439.0,4.4,4,5
87191164,439.0,4.1,3,5
87191171,384.9,3.4,2,5
87191195,314.8,4.9,2,3
87191214,396.9,4.0,2,5
87191227,369.9,4.5,2,4
87191250,410.0,5.0,3,4
87191259,425.0,4.1,3,5
87191273,397.9,5.0,2,4
87191292,349.8,4.0,2,4
87191328,395.9,5.0,3,4
87191329,395.9,4.6,2,4
87191339,396.9,4.4,3,5
87191340,396.9,4.0,2,5
87191394,349.8,4.1,2,4
87191432,395.9,5.0,3,4
87191433,395.9,4.6,2,4
87191445,288.73,1.6,3,5
87191451,381.9,4.7,2,4
87191460,404.9,4.9,2,5
87191494,357.9,4.4,2,4
87191495,369.9,4.5,2,4
87191563,369.9,4.3,2,4
87191599,418.9,4.6,2,5
87191609,381.9,4.7,2,4
87191637,410.0,5.0,3,4
87191688,329.8,3.5,2,4
87191694,410.0,4.9,2,4
87191716,395.9,4.8,2,4
87191731,397.9,5.0,2,4
87191767,398.9,4.4,2,5
87191768,327.8,3.3,3,4
87191795,410.0,4.9,2,4
87191815,432.9,4.1,2,5
87191818,439.0,4.4,4,5
87191819,439.0,4.0,3,5
87191831,341.8,3.7,2,4
87191853,298.77,4.1,2,3
87191866,341.8,3.5,3,4
87191870,439.0,4.6,3,5
87191872,439.0,4.3,2,5
87191873,410.9,4.7,3,5
87191874,410.9,4.3,2,5
87191888,425.0,4.2,4,5
87191889,425.0,3.8,3,5
87191894,327.8,3.3,3,4
87191934,395.9,5.0,2,4
87191978,425.0,4.3,2,5
87192012,395.9,4.8,3,4
87192013,395.9,4.4,2,4
87192014,341.8,3.5,3,4
87192015,341.8,3.5,3,4
87192289,341.8,1.9,3,4
87192319,335.8,4.0,2,4
87192346,341.8,1.9,3,4
87257055,367.9,3.5,2,4
87257056,367.9,3.5,2,4
87306466,384.3,4.8,2,4
87306475,377.9,4.6,2,4
87306995,385.2,3.8,2,5
87307163,377.9,4.6,2,4
87307205,373.8,4.1,2,4
87307494,349.8,3.9,2,4
87307550,374.8,3.6,2,5
87307655,389.9,4.8,2,4
88583691,229.66,2.8,1,2
88935090,306.7,3.4,1,3
88935093,307.74,2.8,1,4
89129375,476.7,3.6,2,5
89460702,314.8,4.2,1,3
89460744,312.8,4.1,1,3
89460745,384.9,3.3,2,5
89534427,341.8,3.5,3,4
89534428,341.8,3.5,3,4
89752942,369.9,4.2,2,4
89753138,244.68,2.2,2,3
89753146,341.8,3.2,3,4
89753233,321.76,1.8,2,6
89753239,348.8,4.7,2,3
89753261,395.9,4.7,3,4
89753265,418.9,3.5,3,7
89753338,329.8,3.6,3,4
89753391,418.9,3.5,3,7
89753452,369.9,4.2,2,4
89753487,287.75,1.9,3,4
90145429,336.8,4.1,1,3
90160206,243.69,2.9,1,2
90378987,272.73,3.1,1,3
90392451,446.9,3.4,3,7
90735057,292.4,2.3,2,3
90754684,348.8,4.3,2,3
90765878,367.9,4.8,2,4
90955147,369.2,5.0,2,3
91343717,407.9,1.7,2,5
91579141,394.9,1.5,2,5
117762244,229.66,2.9,1,2
118132327,341.8,3.2,3,4
118934568,279.72,3.9,1,2
118934656,279.72,4.2,1,2
118992276,235.71,2.1,2,2
122446252,217.65,2.9,1,2
122446305,203.63,2.5,1,2
122487107,246.69,3.0,1,3
122518618,342.8,2.6,3,5
123217233,296.75,3.5,2,3
123429515,383.3,5.0,2,3
123779498,348.8,4.1,2,3
124024474,425.0,4.3,3,5
126687028,356.9,3.0,2,5
129206889,361.8,4.4,2,4
130201849,341.2,4.2,1,3
130382744,362.9,5.0,2,3
130438009,349.8,4.4,2,4
131999902,257.72,3.2,1,2
134292950,287.75,2.8,3,4
137500287,229.66,2.5,1,2
137500345,229.66,2.5,1,2
137513042,244.68,2.3,1,3
138569872,244.68,1.9,2,3
139433052,348.8,4.6,2,3
139447366,280.71,3.1,1,3
141161135,348.8,3.3,2,3
141210655,243.69,2.8,1,2
141283879,229.66,2.8,1,2
141285572,311.8,5.0,1,2
141285594,307.74,2.7,1,4
141359863,348.8,5.0,2,3
141359892,359.8,4.4,2,4
141359894,334.8,4.7,2,3
141413068,353.8,2.9,2,4
141413077,353.8,3.2,2,4
141445911,342.8,2.5,3,5
141445912,342.8,3.2,2,5
141445925,342.8,2.5,3,5
141752832,245.67,1.9,2,4
142499814,292.2,4.2,1,2
142499815,257.72,3.5,1,2
142499818,304.2,4.9,1,2
142693809,258.7,2.4,2,3
142700128,258.7,2.8,2,3
143680481,364.9,3.6,2,2
143681235,381.8,3.1,2,4
143922552,288.31,1.5,2,5
144693953,326.4,2.6,3,4
144717385,293.4,1.7,3,4
145654749,471.7,3.7,1,5
146229467,345.2,4.3,1,2
146499632,271.74,3.9,1,2
146924105,340.4,4.3,1,3
150730014,417.9,4.3,3,4
152142367,362.9,5.0,2,3
153971354,258.7,2.9,2,3
155254055,230.65,1.9,1,3
155380152,363.8,3.6,2,4
155657977,406.9,2.4,1,3
155792278,281.25,3.0,1,5
155792280,281.25,2.7,1,5
155792285,297.7,3.2,1,4
156461204,259.69,2.2,2,4
156697194,327.8,2.8,1,4
156697197,340.8,3.9,1,3
156697203,325.8,4.2,1,2
156781483,229.66,2.5,1,2
156781525,305.8,4.2,1,2
156786322,293.7,3.5,1,2
156786342,293.7,3.8,1,2
157403545,268.7,2.6,1,3
157421554,348.8,4.4,1,3
157449785,281.25,2.7,1,5
160095484,319.8,4.5,1,2
161234191,369.2,4.8,1,3
163984059,436.0,3.9,1,6
164564046,354.9,4.3,1,3
164564087,340.8,4.2,2,3
166521901,370.9,3.5,1,5
166885645,366.8,2.4,2,4
167150989,368.9,5.0,2,3
167150991,354.9,4.3,1,3
168211079,327.8,3.1,1,4
168214440,284.74,2.6,2,2
168805694,327.8,2.8,1,4
168933681,419.9,3.5,3,6
168973224,257.72,3.3,1,2
169103377,314.77,2.0,3,5
169103433,426.0,3.1,3,6
169725331,287.75,2.1,2,4
169751977,426.0,3.1,3,6
169752907,314.77,2.0,3,5
170352353,263.76,2.9,2,2
170352385,277.79,3.5,2,2
170352388,235.71,2.2,2,2
170352390,242.7,3.9,1,1
170352618,249.74,2.7,2,2
170352622,249.74,2.6,2,2
170422624,263.76,3.1,1,2
170422630,277.79,3.5,1,2
170449669,278.35,2.0,2,3
170449673,278.35,2.0,2,3
170699317,245.67,1.5,2,4
172223804,279.12,3.2,1,3
172223830,230.65,1.9,1,3
172223846,440.0,3.5,3,6
172223922,328.8,2.4,3,5
172223933,328.8,2.3,3,5
172561348,367.8,3.1,2,3
172570893,314.77,2.6,1,4
172570896,314.77,2.6,1,4
172571010,327.8,2.8,1,4
172571028,229.66,2.5,1,2
172571053,229.66,2.6,1,2
172571122,230.65,1.9,1,3
172571160,229.66,2.5,1,2
173529643,362.9,4.7,1,3
173529751,362.9,4.7,1,3
174291112,365.9,4.7,2,4
174543164,264.11,3.8,1,2
174563027,298.77,3.5,2,3
175026706,250.73,1.0,3,3
175211987,341.8,3.2,3,4
175380865,229.66,2.5,1,2
175401768,321.8,3.8,2,4
175886923,297.68,4.5,1,4
176111347,244.7,2.8,1,2
176133405,334.8,4.3,2,3
176225126,230.65,1.9,1,3
176281074,341.8,3.2,3,4
177341353,320.72,3.3,1,5
177341393,370.73,4.1,1,7
177341447,398.8,4.9,1,7
11674671,348.8,3.4,2,3
11682758,399.9,2.3,2,5
44517348,320.8,4.4,2,3
52936258,343.4,3.7,2,4
56888859,335.8,3.3,2,4
56894012,327.8,3.0,1,4
56895290,330.4,1.5,3,5
56895349,316.4,2.3,3,5
56898071,335.8,3.3,2,4
56900242,335.4,3.5,3,4
56901999,341.8,3.3,2,4
56904524,350.8,2.9,3,5
56910898,343.4,3.8,2,4
56917489,342.8,3.4,1,5
70707772,315.4,3.0,2,4
70726489,358.4,2.5,2,5
70726977,335.8,3.3,2,4
70743133,329.4,3.4,2,4
70757528,315.4,3.0,2,4
70757690,315.4,3.0,2,4
73013905,245.67,1.9,2,4
77231416,230.65,2.2,1,3
81870203,258.7,2.7,2,3
81872872,258.7,3.0,2,3
84139481,230.65,2.3,1,3
84139482,230.65,2.2,1,3
84139483,230.65,2.2,1,3
84158337,244.68,2.7,1,3
84158338,244.68,2.6,1,3
84158339,244.68,2.6,1,3
84183923,258.7,3.0,1,3
84183924,258.7,3.0,1,3
87192037,326.8,3.3,2,3
92852795,235.71,2.1,2,2
92852796,235.71,2.1,2,2
95715700,341.8,3.3,2,4
95715701,341.8,3.3,2,4
102231662,394.3,4.3,2,3
108178348,272.73,3.1,2,3
110431222,349.8,4.1,2,4
110431223,349.8,4.1,2,4
118850261,228.67,3.6,1,1
129601091,258.7,2.7,2,3
133087910,228.67,3.6,1,1
133087911,228.67,3.6,1,1
143338846,257.72,3.8,2,1
143338952,231.68,2.8,2,1
143610341,284.74,3.3,2,3
143610643,272.69,2.8,2,4
144401995,272.69,1.1,3,5
145220237,230.65,2.2,1,3
145576129,315.8,3.7,2,4
146108978,337.8,3.3,1,4
154843323,313.78,3.2,1,4
155955231,312.8,3.6,1,3
157942094,281.25,3.0,1,5
157942095,282.25,3.0,1,5
157942097,298.7,3.2,1,4
159254331,348.8,4.4,1,3
159892122,282.25,2.7,1,5
162737996,371.5,4.5,2,4
166336932,301.3,2.6,2,4
167512693,244.68,2.6,1,3
167512714,270.72,2.8,1,3
167799815,324.8,2.6,1,3
167813865,359.2,3.9,1,3
167864791,301.77,3.3,2,4
167906613,324.8,2.6,1,3
167932490,324.8,2.9,1,3
167965222,359.2,3.2,1,3
167979705,359.2,3.2,1,3
167983822,324.8,2.6,1,3
168024774,235.71,2.1,2,2
168024778,235.71,2.1,2,2
168024782,235.71,2.2,2,2
168024943,195.65,1.3,2,2
170986716,242.7,3.9,1,1
171661007,273.72,2.3,2,4
172223790,426.0,3.1,3,6
172223798,411.9,2.8,3,6
172223906,411.9,2.8,3,6
172223925,423.9,2.4,3,6
